refdate,demo_age,demo_gender,demo_marital_status,demo_schooling,demo_residence_time,demo_residence_kind,job_formal,job_retired,job_employment_time,job_kind,job_employment_experience,income_social_benefits,income_salary,debt_profile,debt_prev_history,debt_bureau_score,target
2015-09-17,37,0,1,4,240,1,1,0,90,2,1.0,1,1123.373895,0,0,0.7284,0
2015-09-12,26,1,2,4,120,1,0,0,54,2,1.0,0,1862.1,2,0,0.785,0
2015-09-01,20,0,1,1,144,1,1,0,19,4,1.0,0,2379.35,4,0,0.7717,0
2015-09-08,32,-1,1,4,120,1,0,0,0,2,0.0,0,2586.25,-1,0,,0
2015-09-14,68,1,2,5,360,1,0,0,0,4,0.0,0,3103.5,2,0,0.9776,0
2015-09-25,20,-1,1,2,228,1,0,0,4,4,1.0,0,1034.5,4,0,0.7818,0
2015-09-06,44,0,2,1,144,1,1,0,0,8,0.0,0,3931.1,4,0,0.9478,0
2015-09-04,30,0,1,4,8,2,0,0,8,2,1.0,1,1241.4,4,0,0.7838,0
2015-09-08,35,1,1,4,132,2,1,0,42,2,1.0,0,3103.5,2,0,0.9576,0
2015-09-22,36,0,1,1,24,2,0,0,20,7,1.0,0,1965.55,3,1,0.8315,0
2015-09-27,27,0,6,1,124,1,0,0,40,4,1.0,0,1034.5,4,0,0.8405,0
2015-09-15,26,1,1,0,324,1,1,0,50,2,1.0,0,3103.5,4,0,0.912,0
2015-09-12,39,0,1,4,121,1,0,1,0,4,0.0,0,1551.75,3,0,0.8317,1
2015-09-13,20,1,1,4,24,1,1,0,10,2,1.0,0,1551.75,4,0,0.8149,0
2015-09-10,41,-1,1,4,240,1,0,0,0,2,0.0,0,1655.2,4,0,0.8302,1
2015-09-12,22,0,5,4,240,1,0,0,16,2,1.0,0,1034.5,5,0,0.7446,1
2015-09-04,45,0,2,3,36,2,1,0,56,4,1.0,0,1241.4,0,1,0.7317,1
2015-09-15,41,1,2,4,240,1,0,0,0,4,0.0,0,4655.25,2,0,0.9732,0
2015-09-29,22,0,1,4,98,1,0,0,43,4,1.0,0,1551.75,3,0,0.8988,0
2015-09-07,21,0,1,4,24,1,1,0,0,5,0.0,0,1018.9825,5,1,0.6616,1
2015-09-06,28,1,2,4,26,1,1,0,19,2,1.0,0,2793.15,3,1,0.8009,0
2015-09-17,36,0,2,2,121,1,1,0,104,8,1.0,0,4138.0,5,0,0.9025,0
2015-09-01,26,-1,1,4,18,1,0,0,13,8,1.0,0,2069.0,2,0,0.8824,0
2015-09-15,73,-1,5,2,240,1,0,0,0,1,0.0,0,2069.0,3,0,0.9674,0
2015-09-16,18,1,1,4,228,1,1,0,9,2,1.0,0,1101.7425,0,0,0.7938,0
2015-09-22,34,0,2,4,120,1,0,0,150,4,1.0,0,1862.1,3,0,0.8035,0
2015-09-25,30,0,1,2,60,1,0,0,31,4,1.0,0,1551.75,0,0,0.7608,0
2015-09-09,40,0,1,4,5,1,1,0,16,2,1.0,0,1551.75,4,0,0.86,0
2015-09-03,43,0,1,4,30,2,0,0,0,4,0.0,0,3103.5,2,0,0.8813,0
2015-09-19,27,1,1,0,62,1,0,0,0,4,0.0,0,3103.5,3,0,0.8783,0
2015-09-22,53,0,2,4,96,1,0,0,13,2,1.0,0,1293.125,5,0,0.9358,0
2015-09-27,68,1,2,2,14,2,0,1,52,1,1.0,0,1137.95,2,0,0.9534,0
2015-09-11,18,0,1,4,228,1,0,0,9,2,1.0,0,1344.85,5,0,0.8372,0
2015-09-11,17,-1,1,5,192,5,0,0,20,2,1.0,0,1034.5,-1,0,0.8241,0
2015-09-14,17,-1,6,4,122,1,0,0,18,4,1.0,0,2275.9,0,0,,1
2015-09-22,23,1,1,2,120,1,1,0,32,2,1.0,0,2586.25,2,0,0.8505,0
2015-09-17,19,0,1,2,240,1,0,0,31,4,1.0,0,1241.4,5,0,0.8265,1
2015-09-23,21,1,1,4,13,2,0,0,0,4,0.0,0,1551.75,4,0,0.8568,1
2015-09-22,32,0,1,4,121,1,1,0,77,2,1.0,0,1293.125,0,0,0.7018,0
2015-09-06,22,0,2,4,120,1,0,0,30,3,1.0,0,1003.465,5,0,0.9121,0
2015-09-26,60,1,6,2,24,5,0,0,79,4,1.0,0,1862.1,3,0,0.7755,1
2015-09-15,41,0,2,1,204,1,1,0,22,2,1.0,0,3620.75,5,0,0.9037,0
2015-09-29,54,1,1,4,240,1,0,0,199,7,1.0,0,4138.0,5,0,0.7216,0
2015-09-20,22,0,2,5,48,2,1,0,13,4,1.0,0,1241.4,5,0,0.9041,0
2015-09-15,25,0,1,5,300,5,1,0,22,2,1.0,0,1344.85,5,0,0.7087,0
2015-09-04,17,1,1,2,98,1,0,0,19,4,1.0,0,1137.95,0,0,0.7764,0
2015-09-10,22,-1,1,4,60,1,0,0,0,4,0.0,0,1551.75,4,0,0.9503,0
2015-09-01,25,0,2,4,25,2,1,0,20,2,1.0,0,1241.4,2,1,0.6437,0
2015-09-26,26,1,1,5,240,1,0,0,0,4,0.0,0,1034.5,5,0,0.8392,1
2015-09-13,25,1,1,5,50,1,0,0,19,4,1.0,0,2586.25,3,0,0.8397,0
2015-09-05,61,1,1,2,720,1,0,0,0,4,0.0,0,1034.5,2,0,0.8866,0
2015-09-05,27,1,1,4,308,1,0,0,43,2,1.0,0,2110.38,5,0,0.7943,0
2015-09-04,39,0,1,3,189,1,0,0,0,4,0.0,0,3103.5,2,0,0.944,0
2015-09-13,19,1,1,4,120,1,0,0,28,4,1.0,0,1034.5,0,0,0.8124,1
2015-09-06,45,1,1,4,540,5,1,1,104,2,1.0,0,3103.5,3,0,0.7315,0
2015-09-29,37,0,1,5,89,2,0,0,0,7,0.0,0,7241.5,0,0,0.8605,0
2015-09-11,56,0,2,4,233,1,0,0,97,4,1.0,0,1551.75,0,1,0.7781,1
2015-09-04,33,1,1,5,3,2,1,0,3,2,1.0,0,1862.1,5,0,0.9466,0
2015-09-06,24,1,2,4,201,1,1,0,52,2,1.0,0,1899.993735,3,0,0.8075,0
2015-09-04,30,0,1,3,72,1,0,0,0,4,0.0,0,1344.85,0,0,0.8523,1
2015-09-15,53,1,5,4,361,1,0,0,223,3,1.0,0,1551.75,2,1,0.7901,1
2015-09-22,19,1,1,4,120,1,0,0,20,2,1.0,0,1241.4,0,0,0.7616,0
2015-09-27,47,0,1,2,137,2,0,0,0,4,0.0,0,1241.4,0,0,0.9568,0
2015-09-15,32,0,1,4,24,2,0,0,0,2,0.0,0,1137.95,5,0,0.7311,0
2015-09-15,36,1,2,4,240,1,0,0,24,4,1.0,0,2242.7960000000003,5,0,0.9129,0
2015-09-19,36,0,2,4,120,1,0,0,0,4,0.0,1,1758.65,4,0,0.8436,0
2015-09-19,20,0,1,5,228,5,0,0,15,4,1.0,0,1034.5,5,0,0.8086,0
2015-09-21,29,0,1,4,126,1,0,0,120,7,1.0,1,2069.0,4,0,0.9413,0
2015-09-11,28,-1,2,1,79,1,1,0,0,4,0.0,0,2017.275,2,0,0.8267,0
2015-09-20,40,0,1,4,120,1,0,0,103,4,1.0,1,1241.4,5,0,0.7642,0
2015-09-20,54,0,2,4,102,1,0,0,0,4,0.0,0,1396.575,4,0,0.8591,0
2015-09-01,49,0,4,2,144,1,0,1,63,5,1.0,0,1137.95,2,0,0.948,0
2015-09-24,46,0,2,1,13,1,1,0,41,2,1.0,0,1241.4,0,0,0.9093,1
2015-09-27,55,0,4,3,120,1,0,0,0,1,0.0,0,1153.4675,4,1,0.7713,0
2015-09-02,33,1,2,4,36,2,0,0,102,4,1.0,0,2275.9,5,0,0.759,1
2015-09-21,29,0,2,5,128,1,1,0,16,4,1.0,0,1551.75,3,0,0.7559,0
2015-09-30,27,1,1,4,18,2,0,0,10,2,1.0,0,1551.75,5,0,0.8225,0
2015-09-12,39,0,1,0,156,1,0,0,175,2,1.0,1,2069.0,5,0,0.919,0
2015-09-29,19,0,1,4,120,1,0,0,56,2,1.0,0,1241.4,4,0,0.8478,0
2015-09-10,31,1,1,0,384,1,0,0,103,4,1.0,0,3103.5,4,0,0.8449,0
2015-09-18,69,0,2,3,504,1,0,0,0,4,0.0,0,1034.5,2,0,0.9359,0
2015-09-14,26,0,1,4,240,1,0,0,0,4,0.0,1,1034.5,3,0,0.8549,0
2015-09-26,44,0,5,5,240,1,0,0,23,4,1.0,0,2741.425,0,0,0.8733,0
2015-09-29,30,0,1,1,121,2,1,0,114,2,1.0,0,3620.75,3,0,0.9387,0
2015-09-28,36,1,6,2,84,1,1,0,0,2,0.0,0,1293.125,2,1,0.6873,0
2015-09-27,55,-1,1,4,120,1,0,0,55,2,1.0,0,1241.4,4,0,0.9544,0
2015-09-28,37,1,1,4,75,1,0,0,19,4,1.0,0,1241.4,2,0,0.9153,0
2015-09-01,17,1,1,4,246,1,0,0,25,2,1.0,0,986.913,0,0,0.835,0
2015-09-15,21,1,1,4,66,2,0,0,29,4,1.0,0,2586.25,4,0,0.8332,0
2015-09-22,25,1,1,5,12,2,0,0,11,2,1.0,0,1862.1,0,0,0.8041,0
2015-09-06,35,0,1,4,48,2,1,0,0,4,0.0,0,2275.9,4,0,0.8338,0
2015-09-23,21,0,1,1,12,2,0,0,0,2,0.0,0,1241.4,5,0,0.8154,0
2015-09-13,65,0,1,3,180,1,0,1,0,1,0.0,0,1034.5,3,0,0.9265,0
2015-09-12,45,0,2,3,150,1,1,0,52,2,1.0,0,1862.1,0,0,0.8218,0
2015-09-12,21,0,1,3,65,1,0,0,6,2,1.0,0,2275.9,2,0,0.7134,0
2015-09-14,46,1,2,3,12,1,0,0,43,4,1.0,0,2069.0,2,0,0.8964,0
2015-09-03,69,0,1,3,360,1,0,1,0,1,0.0,0,1551.75,3,0,0.7516,1
2015-09-29,43,0,3,4,252,1,0,0,0,4,0.0,1,1272.435,0,0,0.9472,0
2015-09-22,21,0,2,2,158,1,1,0,12,2,1.0,0,2482.8,2,0,0.861,0
2015-09-26,60,0,2,4,325,1,1,0,53,8,1.0,0,3362.125,5,0,0.9498,0
2015-09-13,28,0,2,1,7,2,0,0,7,7,1.0,0,2069.0,2,0,0.9534,0
2015-09-05,26,1,6,3,23,5,1,1,22,2,1.0,0,2069.0,4,0,0.8919,1
2015-09-18,24,0,1,2,300,1,0,0,0,4,0.0,0,1965.55,5,0,0.8308,0
2015-09-14,23,0,1,4,24,2,1,0,35,8,1.0,0,1551.75,3,0,0.8697,0
2015-09-01,49,0,1,4,25,2,1,0,212,4,1.0,1,1241.4,5,0,0.8889,1
2015-09-26,35,1,2,2,122,1,1,0,58,8,1.0,0,5172.5,2,0,0.9453,0
2015-09-26,39,0,2,4,181,1,0,0,0,6,0.0,0,1137.95,0,0,0.8499,0
2015-09-21,52,0,1,1,26,2,1,0,253,8,1.0,0,3620.75,5,0,0.9217,0
2015-09-08,29,-1,1,1,66,1,1,0,19,2,1.0,0,4655.25,3,0,0.9668,0
2015-09-22,26,0,2,2,25,1,0,0,108,2,1.0,0,1241.4,4,0,0.8429,1
2015-09-28,38,1,1,4,24,2,1,0,55,2,1.0,0,2586.25,3,0,0.929,0
2015-09-08,40,1,1,3,468,1,1,0,0,4,0.0,0,1448.3,4,0,0.8611,0
2015-09-03,52,0,2,4,300,1,0,0,103,4,1.0,0,5172.5,3,0,0.9388,0
2015-09-29,54,0,2,4,245,1,1,0,20,8,1.0,0,1241.4,3,0,0.9225,0
2015-09-01,35,1,2,4,50,1,0,0,43,4,1.0,0,2586.25,0,0,0.7767,1
2015-09-24,56,0,1,4,156,1,0,0,56,4,1.0,0,1034.5,2,0,0.9496,0
2015-09-18,66,1,6,4,180,1,1,0,51,1,1.0,0,3103.5,2,0,0.4329,1
2015-09-22,33,0,1,1,12,2,1,0,12,2,1.0,0,2069.0,2,0,0.9452,0
2015-09-28,40,1,2,3,144,1,1,0,0,4,0.0,0,2793.15,4,0,0.8513,0
2015-09-06,22,-1,1,4,5,2,0,0,4,2,1.0,0,986.913,4,0,,0
2015-09-24,22,0,1,4,48,1,0,0,0,4,0.0,0,1241.4,4,0,0.8712,0
2015-09-20,32,0,2,4,120,1,0,0,0,4,0.0,0,1034.5,2,0,0.6811,0
2015-09-11,21,0,1,5,79,1,0,0,0,4,0.0,0,1551.75,5,0,0.8315,0
2015-09-29,52,0,2,3,26,1,1,0,67,2,1.0,1,1034.5,4,0,0.8490000000000001,0
2015-09-24,24,-1,1,1,60,2,0,0,19,2,1.0,0,2896.6,-1,0,,0
2015-09-01,23,1,1,4,36,2,0,0,89,4,1.0,0,2482.8,5,0,0.9352,0
2015-09-21,24,1,1,4,120,1,1,0,44,2,1.0,0,2586.25,3,0,0.7827,0
2015-09-22,18,1,1,5,12,1,1,0,0,2,0.0,0,1122.4325,0,0,0.8041,0
2015-09-25,52,-1,1,3,240,1,0,1,260,1,1.0,0,990.0165,4,0,0.9042,1
2015-09-28,18,1,1,4,148,1,0,0,42,4,1.0,0,1344.85,-1,0,,0
2015-09-07,42,1,2,3,168,1,0,0,0,7,0.0,0,25862.5,2,0,0.8486,0
2015-09-29,47,1,2,4,20,2,0,0,0,2,0.0,0,2482.8,0,0,0.7597,0
2015-09-06,46,1,5,3,480,1,1,0,315,8,1.0,0,3620.75,5,0,0.8352,0
2015-09-15,30,1,1,3,60,1,1,0,4,4,1.0,0,2069.0,2,0,0.9116,1
2015-09-28,41,0,7,2,37,5,0,0,0,4,0.0,0,1003.465,5,0,0.7809,1
2015-09-13,32,0,1,4,144,1,0,0,8,2,1.0,1,1551.75,0,0,0.8283,0
2015-09-22,39,1,1,4,24,2,0,0,16,2,1.0,0,1862.1,3,0,0.7774,0
2015-09-16,35,0,1,5,133,1,1,0,58,2,1.0,0,2079.345,0,1,0.7576,0
2015-09-11,53,1,2,4,324,1,1,0,363,2,1.0,0,1655.2,3,0,0.8992,0
2015-09-05,20,0,1,4,24,1,0,0,0,4,0.0,0,1551.75,4,0,0.8108,1
2015-09-14,65,0,1,4,189,1,0,0,361,1,1.0,0,2589.64316,0,0,0.8883,1
2015-09-03,46,1,2,2,24,5,1,0,0,4,0.0,0,2069.0,4,0,0.9254,0
2015-09-01,30,0,2,1,276,1,0,0,53,2,1.0,0,2069.0,0,0,0.8332,1
2015-09-12,20,0,1,4,29,2,0,0,13,4,1.0,0,1034.5,2,0,0.7764,1
2015-09-08,30,1,1,4,181,1,1,0,5,7,1.0,0,6620.8,0,0,0.8857,0
2015-09-12,28,0,2,5,57,1,1,0,26,4,1.0,0,1862.1,4,0,0.9253,0
2015-09-06,24,0,1,2,120,1,1,0,31,2,1.0,0,1241.4,2,0,0.7955,0
2015-09-19,32,-1,2,4,156,1,0,0,104,4,1.0,0,1862.1,2,0,0.8343,0
2015-09-07,29,1,2,5,66,1,1,0,35,2,1.0,0,2069.0,2,1,0.7832,0
2015-09-18,43,1,1,4,265,1,0,0,0,1,0.0,0,1034.5,5,0,0.9342,0
2015-09-15,24,0,1,4,96,1,1,0,20,2,1.0,0,1551.75,0,0,0.6507,0
2015-09-01,29,0,1,4,13,2,0,0,0,4,0.0,0,2069.0,0,0,0.8764,0
2015-09-06,45,1,2,4,12,1,0,0,0,2,0.0,0,3000.05,4,1,0.6815,0
2015-09-08,43,0,1,2,360,1,0,0,0,4,0.0,0,1241.4,4,0,0.8963,1
2015-09-19,27,0,2,5,24,1,0,0,43,4,1.0,0,1551.75,2,0,0.8507,1
2015-09-16,20,1,1,4,14,1,0,0,0,2,0.0,0,2069.0,5,0,0.8166,0
2015-09-15,17,0,1,4,216,1,1,0,9,2,1.0,0,1034.5,0,0,0.7043,0
2015-09-01,36,1,2,3,144,1,1,0,25,4,1.0,0,3103.5,4,0,0.7947,1
2015-09-18,59,1,2,4,122,1,0,0,0,4,0.0,0,1551.75,2,0,0.9179,0
2015-09-18,36,0,2,2,132,1,0,0,0,4,0.0,0,1034.5,4,1,0.8939,1
2015-09-25,46,0,1,4,12,2,0,0,0,4,0.0,0,1241.4,5,0,0.8822,0
2015-09-25,27,1,2,4,42,1,0,0,66,4,1.0,0,1551.75,3,1,0.9349,1
2015-09-13,20,1,1,3,3,2,0,0,1,2,1.0,0,1344.85,2,0,0.7448,0
2015-09-16,19,1,1,4,240,1,0,0,19,2,1.0,0,2069.0,2,0,0.7469,1
2015-09-24,21,0,1,4,16,5,0,0,18,2,1.0,0,1034.5,4,0,0.848,0
2015-09-29,41,1,1,1,185,1,1,0,72,2,1.0,0,3620.75,4,0,0.9224,0
2015-09-15,43,1,6,2,61,1,0,0,291,4,1.0,0,3310.4,4,0,0.8593,0
2015-09-28,20,0,1,4,60,1,0,0,26,2,1.0,0,1551.75,5,1,0.6409999999999999,0
2015-09-21,50,0,2,4,240,1,1,0,19,2,1.0,0,2482.8,3,1,0.7166,0
2015-09-15,51,0,5,4,481,1,1,0,200,4,1.0,1,1034.5,0,0,0.8644,0
2015-09-25,56,-1,1,4,120,1,0,0,244,4,1.0,0,3103.5,4,0,0.9317,0
2015-09-08,44,0,2,4,228,1,1,0,121,8,1.0,0,1706.925,4,0,0.9434,0
2015-09-24,17,1,1,5,120,1,0,0,20,2,1.0,0,1034.5,-1,0,0.7995,0
2015-09-13,46,0,2,4,360,1,0,0,43,4,1.0,0,1034.5,4,0,0.9648,0
2015-09-05,41,0,6,4,96,1,0,0,115,4,1.0,1,1137.95,2,1,0.7254,0
2015-09-15,56,1,2,2,76,1,1,1,283,2,1.0,0,3620.75,2,0,0.9639,0
2015-09-06,26,1,1,4,122,1,0,0,0,2,0.0,0,1551.75,3,0,0.8795,0
2015-09-03,33,0,1,4,24,1,1,0,0,4,0.0,1,1344.85,0,0,0.8255,1
2015-09-18,38,1,2,0,60,1,0,0,0,7,0.0,0,2586.25,5,0,0.9499,0
2015-09-11,42,1,1,4,528,1,0,0,32,2,1.0,0,1551.75,0,0,0.5835,1
2015-09-03,46,0,2,4,233,1,1,0,97,4,1.0,0,1965.55,0,0,0.8496,0
2015-09-01,40,0,1,4,144,1,0,0,54,4,1.0,0,1241.4,4,1,0.8461,0
2015-09-08,52,0,2,2,72,1,0,0,31,4,1.0,0,986.913,2,0,0.8504,0
2015-09-19,22,1,1,4,1,4,0,0,0,2,0.0,0,2069.0,2,0,0.7602,0
2015-09-02,34,0,5,1,360,5,1,0,77,2,1.0,0,3620.75,3,0,0.9332,0
2015-09-06,30,1,1,1,248,1,1,0,79,8,1.0,0,4138.0,4,0,0.7939,0
2015-09-06,34,0,1,4,84,1,1,0,39,2,1.0,0,1344.85,0,0,0.8190000000000001,0
2015-09-03,24,0,2,0,12,2,0,0,0,4,0.0,0,1551.75,2,0,0.7356,1
2015-09-10,20,1,1,5,149,1,0,0,19,4,1.0,0,1034.5,3,0,0.8249,0
2015-09-22,29,0,2,4,12,2,0,0,18,2,1.0,0,5379.4,4,0,0.7837,0
2015-09-24,35,1,1,5,12,2,1,0,6,2,1.0,0,2586.25,4,0,0.867,1
2015-09-24,41,0,2,2,37,1,0,0,19,4,1.0,1,1551.75,5,0,0.7992,1
2015-09-25,64,1,4,1,180,1,0,1,222,1,1.0,0,2069.0,5,0,0.9728,0
2015-09-06,24,1,1,4,3,2,1,0,4,2,1.0,0,1551.75,3,0,0.7914,0
2015-09-15,41,0,2,4,37,1,0,0,0,4,0.0,0,2586.25,5,0,0.8816,0
2015-09-06,36,0,1,4,121,1,1,0,0,2,0.0,0,1448.3,3,0,0.8296,0
2015-09-08,19,0,1,4,12,2,0,0,40,2,1.0,0,1034.5,-1,0,,0
2015-09-28,19,1,1,4,217,1,0,0,1,2,1.0,0,1137.95,0,0,0.4524,1
2015-09-01,24,0,1,4,4,2,0,0,0,7,0.0,0,1241.4,2,0,0.8038,1
2015-09-28,31,1,1,5,62,1,1,0,5,2,1.0,0,1862.1,0,0,0.8316,0
2015-09-28,21,1,6,4,1,2,0,0,0,4,0.0,0,2069.0,5,0,0.8547,0
2015-09-14,49,0,2,4,33,1,0,0,15,4,1.0,0,1293.125,2,0,0.917,0
2015-09-08,23,0,1,4,14,2,0,0,0,4,0.0,0,1137.95,3,0,0.8743,1
2015-09-26,27,0,2,4,5,2,0,0,20,2,1.0,0,1034.5,2,0,0.8983,0
2015-09-18,24,0,1,4,48,1,0,0,19,4,1.0,0,1034.5,2,0,0.6703,1
2015-09-19,29,1,1,4,336,1,1,0,14,8,1.0,0,2069.0,0,0,0.8572,1
2015-09-22,58,1,2,3,180,1,0,0,0,4,0.0,0,1241.4,0,0,0.9372,0
2015-09-01,56,1,2,4,66,1,0,0,96,7,1.0,0,6207.0,3,0,0.8451,0
2015-09-13,23,0,1,0,61,2,0,0,0,4,0.0,0,1241.4,2,0,0.8408,0
2015-09-29,30,1,2,4,228,1,0,0,109,4,1.0,0,1862.1,2,0,0.9113,0
2015-09-22,33,1,1,4,144,2,0,0,162,7,1.0,0,4138.0,4,0,0.9313,0
2015-09-18,26,1,1,3,36,2,0,0,11,2,1.0,0,1862.1,5,0,0.8779,0
2015-09-30,36,0,2,4,29,2,1,0,2,2,1.0,0,1241.4,0,0,0.76,1
2015-09-22,20,1,1,4,228,1,0,0,31,4,1.0,0,1344.85,2,0,0.8397,0
2015-09-10,19,1,1,4,3,5,1,0,7,2,1.0,0,2586.25,3,1,0.6909,1
2015-09-25,25,0,1,4,132,1,1,0,15,4,1.0,1,1241.4,0,0,0.7979,0
2015-09-17,37,0,2,4,96,1,0,0,6,2,1.0,0,1551.75,2,0,0.9488,0
2015-09-23,56,0,2,4,432,1,0,0,0,4,0.0,0,1551.75,5,0,0.6970000000000001,1
2015-09-05,36,0,6,4,250,1,0,0,78,4,1.0,0,1241.4,4,0,0.9055,0
2015-09-29,21,1,2,4,6,2,0,0,3,2,1.0,0,1096.57,5,0,0.8553,0
2015-09-01,40,0,2,4,240,1,0,0,0,4,0.0,0,1303.47,2,0,0.9571,0
2015-09-11,53,0,4,2,205,1,0,1,272,1,1.0,0,1034.5,4,0,0.9028,0
2015-09-13,54,0,1,4,360,1,0,0,0,4,0.0,0,1034.5,3,0,0.8436,1
2015-09-27,37,0,1,4,69,1,1,0,184,2,1.0,0,1048.983,5,0,0.9033,0
2015-09-26,66,0,2,4,528,1,0,1,0,1,0.0,0,1034.5,2,0,0.9696,0
2015-09-04,39,0,1,4,60,1,0,0,186,7,1.0,0,5172.5,3,0,0.9273,0
2015-09-18,17,-1,1,1,24,2,0,0,0,7,0.0,0,1551.75,-1,0,,0
2015-09-18,69,0,2,2,384,1,1,0,0,1,0.0,0,1034.5,2,0,0.9399,0
2015-09-08,40,0,1,1,120,1,1,0,0,2,0.0,0,1081.0525,4,0,0.9449,0
2015-09-15,35,1,1,4,144,1,1,0,0,8,0.0,0,4344.9,3,0,0.9382,0
2015-09-29,46,0,2,3,216,1,0,0,200,2,1.0,0,1551.75,3,0,0.8477,0
2015-09-26,21,0,1,5,25,1,0,0,5,4,1.0,0,1034.5,4,0,0.752,1
2015-09-01,32,1,1,1,79,4,1,0,80,8,1.0,0,5172.5,0,0,0.8788,0
2015-09-24,18,0,1,1,173,1,1,0,16,4,1.0,0,1028.293,4,0,0.8272,1
2015-09-14,48,1,2,3,240,1,0,1,104,2,1.0,0,2379.35,2,0,0.9487,0
2015-09-11,47,0,2,4,241,1,1,0,0,4,0.0,0,2586.25,2,0,0.9397,0
2015-09-20,21,0,1,4,108,1,0,0,0,4,0.0,0,1241.4,5,0,0.8477,1
2015-09-22,19,-1,6,4,144,5,0,0,20,4,1.0,0,1241.4,0,0,,0
2015-09-17,24,0,1,4,48,1,0,0,0,4,0.0,0,1034.5,3,0,0.9117,1
2015-09-05,20,1,1,4,248,1,0,0,0,4,0.0,0,1241.4,2,0,0.8354,0
2015-09-13,22,0,1,4,252,1,1,0,0,2,0.0,0,2586.25,3,1,0.8008,1
2015-09-03,36,0,2,5,36,2,1,0,170,2,1.0,0,1241.4,5,0,0.9465,0
2015-09-26,40,0,2,4,13,1,1,0,41,4,1.0,0,1034.5,3,0,0.9036,1
2015-09-13,63,1,2,4,125,1,0,0,103,2,1.0,0,1241.4,5,0,0.8654,0
2015-09-14,32,1,1,5,60,1,1,0,64,2,1.0,0,1189.675,0,0,0.7932,0
2015-09-19,23,0,1,5,24,1,0,0,0,4,0.0,0,2586.25,5,0,0.7819,0
2015-09-04,52,0,5,4,480,1,0,0,0,1,0.0,1,1034.5,3,0,0.8117,0
2015-09-21,53,0,1,3,180,1,1,0,79,2,1.0,0,1241.4,0,0,0.8606,1
2015-09-22,58,0,2,4,484,1,0,0,227,4,1.0,0,2069.0,2,1,0.8702,0
2015-09-18,45,1,2,1,120,1,0,0,8,2,1.0,0,1816.582,0,1,0.7643,0
2015-09-11,17,-1,1,3,104,1,0,0,42,2,1.0,0,1551.75,-1,0,,0
2015-09-27,28,1,2,4,246,1,1,0,0,8,0.0,0,1448.3,4,0,0.9228,1
2015-09-27,46,0,2,3,241,1,0,0,103,7,1.0,0,3103.5,0,0,0.8432,0
2015-09-03,48,0,4,4,36,2,0,0,0,1,0.0,0,2069.0,3,0,0.8963,0
2015-09-15,44,0,1,1,96,1,1,0,38,2,1.0,0,3000.05,3,0,0.9141,0
2015-09-17,32,0,2,4,24,2,1,0,0,4,0.0,0,1241.4,2,0,0.8059999999999999,0
2015-09-23,21,1,1,4,24,2,0,0,19,2,1.0,0,1396.575,5,0,0.8072,0
2015-09-12,41,0,2,4,96,1,0,0,44,4,1.0,1,2069.0,5,0,0.8775,0
2015-09-12,26,1,1,1,324,1,0,0,0,2,0.0,0,2896.6,3,0,0.8881,0
2015-09-10,34,0,2,4,228,1,0,0,109,4,1.0,0,1551.75,4,0,0.8096,1
2015-09-19,31,1,2,4,121,1,1,0,104,2,1.0,0,1965.55,3,1,0.8034,0
2015-09-01,62,1,2,4,480,1,0,1,44,1,1.0,0,3103.5,2,0,0.9601,1
2015-09-25,44,0,2,4,8,1,0,0,0,4,0.0,0,1448.3,2,0,0.9413,0
2015-09-29,20,1,1,2,13,1,0,0,24,2,1.0,0,1034.5,3,0,0.8151,1
2015-09-18,22,1,1,4,216,1,1,0,0,7,0.0,0,1344.85,4,0,0.7176,0
2015-09-26,27,0,1,4,12,2,0,0,19,4,1.0,0,1551.75,5,0,0.7933,0
2015-09-22,48,1,1,4,66,1,1,0,0,4,0.0,0,2793.15,2,0,0.9351,1
2015-09-22,23,0,1,4,240,1,1,0,0,2,0.0,0,1013.81,4,0,0.8814,1
2015-09-03,59,0,2,0,48,1,0,0,0,1,0.0,1,1034.5,5,0,0.82,0
2015-09-04,18,0,1,4,206,2,0,0,40,4,1.0,0,1034.5,-1,0,0.8239,0
2015-09-28,30,0,1,4,20,2,1,0,4,2,1.0,0,1137.95,0,0,0.7275,1
2015-09-22,24,-1,2,4,121,1,0,0,39,3,1.0,0,1344.85,4,0,0.8442,0
2015-09-22,19,0,1,5,180,1,0,0,7,2,1.0,0,1551.75,4,0,0.8584,0
2015-09-08,41,0,2,4,120,1,0,0,104,4,1.0,0,2069.0,4,1,0.6799,0
2015-09-26,20,1,1,4,120,1,1,0,0,2,0.0,0,1241.4,5,1,0.6742,1
2015-09-26,67,0,4,4,122,1,0,1,284,1,1.0,0,1034.5,2,0,0.8798,0
2015-09-01,53,1,1,4,241,1,1,0,92,2,1.0,0,2275.9,5,0,0.8645,0
2015-09-08,36,1,1,0,36,2,1,0,5,2,1.0,0,2069.0,3,0,0.8549,1
2015-09-21,27,0,2,4,24,2,0,0,6,2,1.0,0,1055.19,0,0,0.8525,1
2015-09-24,56,0,5,1,12,2,0,0,0,2,0.0,0,4138.0,3,0,0.8169,0
2015-09-11,60,0,1,4,300,1,1,0,281,8,1.0,0,1551.75,2,0,0.9746,0
2015-09-22,22,1,1,4,37,2,1,0,56,1,1.0,0,1034.5,4,0,0.8738,0
2015-09-15,29,0,2,5,101,1,0,0,66,2,1.0,1,1344.85,0,0,0.8323,0
